tgl,namabarang,satuan,qty,hargajual,barcode,kategori,month_yr,month,year
09:03.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),8,9,2017
19:12.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
14:16.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),8,9,2017
46:52.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8000,55500130221,Cleaning (5),8,9,2017
28:25.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,54900,11747233057,Food (1),8,9,2017
02:23.2,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),8,9,2017
48:20.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),8,9,2017
39:03.8,DOLPIN GARAM 1000GR*12,PCS,3,12250,11747234207,Food (1),8,9,2017
25:19.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),8,9,2017
16:46.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,4,54900,11747233057,Food (1),8,9,2017
31:21.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),8,9,2017
38:13.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
49:16.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),8,9,2017
23:26.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8000,55500130221,Cleaning (5),8,9,2017
45:33.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
30:15.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
03:14.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),8,9,2017
36:59.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
44:38.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8000,55500130221,Cleaning (5),8,9,2017
33:09.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
57:21.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
40:53.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),8,9,2017
08:58.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),8,9,2017
42:53.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8000,55500130221,Cleaning (5),8,9,2017
44:05.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8000,55500130221,Cleaning (5),8,9,2017
21:06.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),8,9,2017
02:31.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,54900,11747233057,Food (1),8,9,2017
36:20.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
38:41.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),8,9,2017
47:31.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
52:20.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
54:09.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
58:44.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
22:38.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
34:28.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
00:45.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
33:23.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
21:38.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
15:12.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
51:20.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
42:16.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
34:02.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
45:38.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
49:49.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
42:06.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
29:48.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8000,55500130221,Cleaning (5),9,10,2017
25:22.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
32:50.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8000,55500130221,Cleaning (5),9,10,2017
05:28.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
52:53.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
28:40.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
16:55.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),9,10,2017
45:44.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),9,10,2017
42:44.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
03:24.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
26:15.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
48:10.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
48:00.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
09:26.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),10,11,2017
54:48.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
06:37.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8550,55500130221,Cleaning (5),10,11,2017
38:48.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
30:38.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,54900,11747233057,Food (1),10,11,2017
11:58.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
23:46.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
15:31.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
17:42.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
56:39.5,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),10,11,2017
52:30.8,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),10,11,2017
12:16.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
43:47.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
32:36.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
10:08.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
00:15.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
28:20.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
53:15.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),10,11,2017
44:55.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
15:57.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
16:24.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
29:22.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
06:15.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
41:25.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
21:50.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
44:42.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),10,11,2017
42:08.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),10,11,2017
16:59.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
38:26.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
47:11.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),10,11,2017
28:22.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
57:47.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8550,55500130221,Cleaning (5),10,11,2017
43:43.3,DOLPIN GARAM 1000GR*12,PCS,4,12250,11747234207,Food (1),10,11,2017
19:57.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),10,11,2017
31:07.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
49:11.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),10,11,2017
56:54.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
24:02.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
28:58.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
33:01.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
29:14.1,DOLPIN GARAM 1000GR*12,PCS,1,12600,11747234207,Food (1),10,11,2017
15:03.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),10,11,2017
11:43.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
26:38.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
10:18.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
24:48.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),10,11,2017
47:07.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
02:24.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),10,11,2017
26:04.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
04:40.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
35:11.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),10,11,2017
34:09.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),10,11,2017
46:16.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
00:28.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
34:27.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),10,11,2017
04:45.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
56:12.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
42:49.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
15:25.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),11,12,2017
52:39.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,44000,11747233057,Food (1),11,12,2017
15:16.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),11,12,2017
56:58.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8550,55500130221,Cleaning (5),11,12,2017
30:45.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
11:21.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
16:08.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,5,8550,55500130221,Cleaning (5),11,12,2017
54:26.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
02:51.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
11:47.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,54900,11747233057,Food (1),11,12,2017
42:19.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
37:56.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
14:13.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
12:32.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
05:45.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
30:28.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
34:02.4,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,44000,11747233057,Food (1),11,12,2017
13:31.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
55:18.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
03:29.5,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
32:55.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
46:54.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,44000,11747233057,Food (1),11,12,2017
33:54.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
36:42.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
26:53.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
11:54.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
46:31.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
39:23.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
15:39.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,4,8550,55500130221,Cleaning (5),11,12,2017
57:48.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
05:02.9,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
33:45.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,44000,11747233057,Food (1),11,12,2017
51:16.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
12:10.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
24:37.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8550,55500130221,Cleaning (5),11,12,2017
24:19.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
45:09.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
48:45.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
02:56.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
12:09.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
47:35.2,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
18:28.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
17:05.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
31:08.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
37:10.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
09:54.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
20:38.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
44:55.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
39:37.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
29:03.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,4,44000,11747233057,Food (1),11,12,2017
19:46.2,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
38:18.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),11,12,2017
08:58.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
27:37.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
25:59.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),11,12,2017
45:56.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,44000,11747233057,Food (1),11,12,2017
46:55.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
20:03.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
45:47.7,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),12,1,2018
49:13.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
48:02.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
28:16.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
55:37.9,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),12,1,2018
23:17.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),12,1,2018
32:42.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,55000,11747233057,Food (1),12,1,2018
44:24.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
30:08.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
01:29.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
05:21.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
33:20.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),12,1,2018
57:00.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
11:57.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
03:46.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
27:40.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
23:41.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
44:21.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
24:34.1,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),12,1,2018
53:53.8,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),12,1,2018
26:44.7,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),12,1,2018
27:30.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
57:52.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
55:53.8,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),12,1,2018
41:52.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),12,1,2018
06:12.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
43:13.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
21:47.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
57:22.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
41:26.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),12,1,2018
37:21.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),12,1,2018
04:01.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
21:39.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8550,55500130221,Cleaning (5),12,1,2018
36:07.9,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8550,55500130221,Cleaning (5),12,1,2018
51:50.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
18:35.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
35:10.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
50:24.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
56:44.3,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
06:28.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
08:05.2,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),12,1,2018
30:32.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
28:17.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
59:53.4,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
28:41.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
57:15.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
07:23.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
06:37.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),12,1,2018
42:07.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),12,1,2018
09:45.8,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
25:23.6,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
42:00.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
31:25.1,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
10:53.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
26:05.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8550,55500130221,Cleaning (5),12,1,2018
03:28.9,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),12,1,2018
11:17.4,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
14:03.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
13:58.0,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
43:45.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
56:21.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
37:20.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),13,2,2018
33:15.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
41:36.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
51:55.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
21:32.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
36:45.0,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),13,2,2018
32:03.8,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
35:31.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
04:01.7,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
28:49.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
38:56.0,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
51:17.6,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),13,2,2018
46:38.1,DUA KELINCI KCG.GRG 10*1000GR,PCS,2,55000,11747233057,Food (1),13,2,2018
50:54.1,SOS P.LANTAI ORANGE 800ML REFF,PCS,2,8600,55500130221,Cleaning (5),13,2,2018
35:21.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
52:17.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,3,8600,55500130221,Cleaning (5),13,2,2018
10:25.7,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
31:27.5,DOLPIN GARAM 1000GR*12,PCS,1,12250,11747234207,Food (1),13,2,2018
25:00.3,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
23:16.3,DOLPIN GARAM 1000GR*12,PCS,2,12250,11747234207,Food (1),13,2,2018
03:06.3,DUA KELINCI KCG.GRG 10*1000GR,PCS,1,55000,11747233057,Food (1),13,2,2018
52:08.6,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
24:04.5,SOS P.LANTAI ORANGE 800ML REFF,PCS,1,8600,55500130221,Cleaning (5),13,2,2018
